[2024-07-24 15:25:59,794]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:25:59,795]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:26:00,384]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E27F380>
[2024-07-24 15:26:00,398]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:26:00,399]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:26:01,175]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E2B8130>
[2024-07-24 15:26:01,181]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:26:01,182]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:26:02,445]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E2B8A90>
[2024-07-24 15:26:02,451]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:26:02,451]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:26:03,373]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E2B9260>
[2024-07-24 15:26:03,389]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:26:03,391]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:26:04,079]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E2B9260>
[2024-07-24 15:26:04,097]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:26:04,102]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:26:05,066]137ERROR-Failed to open image: cannot identify image file <_io.BytesIO object at 0x000001E12E2BA930>
[2024-07-24 15:26:05,082]54ERROR-An error occurred in object detection: axes don't match array
[2024-07-24 15:26:05,082]107ERROR-An error occurred in processing the video: axes don't match array
[2024-07-24 15:26:25,674]205ERROR-WebSocket connection closed: (<CloseCode.ABNORMAL_CLOSURE: 1006>, None)
[2024-07-24 15:26:53,523]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,608]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,617]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,626]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,657]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,667]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,675]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,683]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,694]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,703]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,711]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,719]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,730]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,736]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,742]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,749]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,755]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,761]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,768]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,774]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,781]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,788]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,794]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,800]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,807]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,815]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,822]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,832]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,841]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,849]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,857]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,864]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,871]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,880]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,886]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,893]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,899]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,906]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,912]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,919]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,926]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,933]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,940]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,946]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,952]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,959]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,966]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,977]205ERROR-WebSocket connection closed: (1012, None)
[2024-07-24 15:26:53,984]205ERROR-WebSocket connection closed: (1012, None)
